State,Code,State2,Population,statesselected2.ID,statesselected2.Date / Time,statesselected2.Country,statesselected2.City,statesselected2.State,statesselected2.Shape,statesselected2.Summary,statesselected2.lat,statesselected2.lng,statesselected2.Date,statesselected2.Time
Florida,FL,.Florida,20613477,431,10/17/16 20:49,USA,Melbourne,FL,Light,"Light hovers, dims, then shoots off over Lake Washington area, Melbourne, 
Florida.",28.0836269,-80.6081088,10/17/16,20:49
Florida,FL,.Florida,20613477,439,10/17/16 07:30,USA,Key Biscayne,FL,Sphere,"Observed a white, silvery sphere that held stationary, then moved east into 
the morning sky",25.6968351,-80.163526,10/17/16,07:30
California,CA,.California,39167117,441,10/17/16 07:00,USA,La Habra,CA,Changing,Blue light changing size and shape moving around for a few hours,33.9318775,-117.9461073,10/17/16,07:00
Florida,FL,.Florida,20613477,443,10/17/16 05:45,USA,Clearwater,FL,Circle,Bright slowly moving comet-like object in Countryside Clearwater,27.9658533,-82.8001025,10/17/16,05:45
Florida,FL,.Florida,20613477,444,10/17/16 05:35,USA,Jacksonville,FL,Unknown,Blue light hovering then zoomed away.,30.3321838,-81.6556509,10/17/16,05:35
Florida,FL,.Florida,20613477,450,10/16/16 05:40,USA,South Tampa,FL,Light,Green\blue streak of light. ((NUFORC Note: Meteor?? PD)),27.9491217,-82.3546171,10/16/16,05:40
California,CA,.California,39167117,454,10/16/16 02:16,USA,Encinitas,CA,Circle,"On October 16, 2016 shortly after 2 pm, I was laying on my back looking 
straight up into a partly clouded blue sky. High, lacy static c",33.0369867,-117.2919817,10/16/16,02:16
California,CA,.California,39167117,455,10/15/16 13:30,USA,Valle Vista,CA,Disk,"5 disks in ""V"" formation.",33.754125,-116.8926903,10/15/16,13:30
Florida,FL,.Florida,20613477,456,10/14/16 18:00,USA,Lithia,FL,Circle,"Bright circle-shaped object appearing over Lithia, Florida. ((NUFORC Note: 
Possible star?? PD))",27.8651063,-82.22687485,10/14/16,18:00
California,CA,.California,39167117,457,10/11/2016 19:25,USA,San Diego,CA,Light,"Orange light crossed the sky like a fast satellite and then dropped down at 
a sharp angle backwards and disappeared.",32.7174209,-117.1627713,10/11/2016,19:25
California,CA,.California,39167117,458,10/11/2016 19:25,USA,San Diego,CA,Light,"An orange light moved into the glow of the moon and came back out, 
brighter, shooting diagonally down.",32.7174209,-117.1627713,10/11/2016,19:25
California,CA,.California,39167117,460,10/10/2016 19:00,USA,Yosemite National Park,CA,Disk,"Two VERY fast and hard to miss UFO's at Yosemite National Park in slow 
motion.",37.84054795,-119.5165877,10/10/2016,19:00
California,CA,.California,39167117,462,10/09/2016 19:35,USA,Goleta,CA,Triangle,Third Goleta sighting in five weeks.,34.4358295,-119.8276388,10/09/2016,19:35
California,CA,.California,39167117,466,10/09/2016 18:17,USA,Yucaipa,CA,Cone,Cone shaped object moving obliquely along a straight path of travel.,34.040931,-117.0516713,10/09/2016,18:17
Florida,FL,.Florida,20613477,468,10/09/2016 09:00,USA,Cape coral,FL,Circle,"Every night for the past 2 weeks I have been watching 2 crafts in the west 
word sky. They come out just before dark and slowly float.",26.6058996,-81.9807339,10/09/2016,09:00
Florida,FL,.Florida,20613477,469,10/09/2016 04:00,USA,Orlando,FL,Other,Orlando UFO sighting. WOW!m ((anonymous report)),28.5479786,-81.41278409,10/09/2016,04:00
Florida,FL,.Florida,20613477,471,10/09/2016 03:30,USA,Fort Lauderdale,FL,Other,Fast traveling craft 03:30.,26.1254381,-80.1381514,10/09/2016,03:30
California,CA,.California,39167117,472,10/08/2016 23:30,USA,Burbank,CA,Fireball,"We saw a glowing, pulsating bright red and golden light. ((anonymous 
report))",34.1816482,-118.3258553,10/08/2016,23:30
California,CA,.California,39167117,474,10/07/2016 20:45,USA,Bucks Lake,CA,Formation,"Three groups of lights, flashing white, red, and green. 5 + lights in each 
group, held position in sky for over ½ hour spotted by f",39.8796775,-121.1486096,10/07/2016,20:45
California,CA,.California,39167117,480,10/07/2016 13:40,USA,Eureka,CA,Disk,"While driving, I noticed a large disc shaped metallic object in the sky 
above The Humboldt Bay. The metal was shiny and reflective.",40.8020712,-124.1636728,10/07/2016,13:40
California,CA,.California,39167117,487,10/07/2016 03:30,USA,Long Beach,CA,Light,"Hovering and flickering red and green lights. ((NUFORC Note: Sighting of 
""twinkling"" star?? PD))",33.78538945,-118.1580492,10/07/2016,03:30
California,CA,.California,39167117,488,10/06/2016 20:24,USA,El Cajon,CA,Unknown,"I noticed two lights traveling from West to east. Leading light was 
constant green(no flashing), trailing light was an intermittently f",32.7947731,-116.9625268,10/06/2016,20:24
Florida,FL,.Florida,20613477,489,10/05/2016 21:25,USA,Port Richey,FL,Disk,Erratic moments green and red lights.,28.2716755,-82.719545,10/05/2016,21:25
Florida,FL,.Florida,20613477,494,10/05/2016 20:00,USA,Destin,FL,Chevron,"Chevron-shaped glowing vapor cloud moving across night sky. ((anonymous 
report))",30.3935337,-86.4957833,10/05/2016,20:00
California,CA,.California,39167117,495,10/03/2016 03:00,USA,Long Beach,CA,Light,"Hovering flickering lights. ((NUFORC Note: We suspect ""twinkling"" stars. 
PD))",33.78538945,-118.1580492,10/03/2016,03:00
California,CA,.California,39167117,502,10/02/2016 04:50,USA,Watsonville,CA,Unknown,Lights in sky I thought it was a shooting star,36.9092773,-121.752907,10/02/2016,04:50
Florida,FL,.Florida,20613477,503,10/01/2016 00:00,USA,Santa Rosa Beach,FL,Teardrop,Falling ball of fire out of the clear night sky,30.3960324,-86.2288321,10/01/2016,00:00
California,CA,.California,39167117,505,10/01/2016 21:45,USA,Irvine,CA,Fireball,"red, green and yellow fireball over Irvine/Newport Beach area tonight",33.6856969,-117.8259818,10/01/2016,21:45
California,CA,.California,39167117,506,10/01/2016 20:43,USA,Chula Vista,CA,Triangle,((NUFORC Note: No information provided by witness. PD)),32.6400541,-117.0841954,10/01/2016,20:43
California,CA,.California,39167117,510,10/01/2016 20:35,USA,San Jose,CA,Teardrop,"Bright greenish orb with reddish tail fell at 45 degree angle over West San 
Jose.",37.3361905,-121.8905832,10/01/2016,20:35
Florida,FL,.Florida,20613477,514,10/01/2016 19:30,USA,Tampa,FL,Light,Bright blue light hovering over Tampa.,27.9518491,-82.4563971,10/01/2016,19:30
Florida,FL,.Florida,20613477,522,10/01/2016 14:50,USA,Orlando,FL,Triangle,"Triangle craft above Orlando, emitting an energy beam underneath it.",28.5479786,-81.41278409,10/01/2016,14:50
California,CA,.California,39167117,526,10/01/2016 12:01,USA,Madera,CA,Unknown,"Was laying in bed thought I heard fireworks then all of a sudden louder 
noise tree rumbling and sounded like something ran across the t",37.1716264,-119.773799,10/01/2016,12:01
Florida,FL,.Florida,20613477,529,10/01/2016 03:30,USA,St. Augustine,FL,Light,"I was outside at work, and there were 3 lights in the sky going North to 
South...started in a straight line, then separated with the ce",29.8946952,-81.3145394,10/01/2016,03:30
Florida,FL,.Florida,20613477,531,9/30/16 23:22,USA,Naples,FL,Changing,Flowing lights over Naples.,26.1420358,-81.7948102,09/30/16,23:22
California,CA,.California,39167117,534,9/30/16 19:30,USA,Oxnard,CA,Unknown,"Oxnard, CA, Bright white lighted craft flies in from Pacific ocean and 
flies back out to ocean 3 seperate times changing colors",34.1976308,-119.1803817,09/30/16,19:30
California,CA,.California,39167117,535,9/30/16 19:10,USA,Eastvale,CA,Light,White orb.,33.9766799,-117.5598443,09/30/16,19:10
Florida,FL,.Florida,20613477,536,9/30/16 19:00,USA,Cape Coral,FL,Other,"I saw a boomerang shape ufo that had no sound and camouflage into the sky. 
I could only see the outline",26.6058996,-81.9807339,09/30/16,19:00
California,CA,.California,39167117,537,9/29/16 20:00,USA,Fresno,CA,Light,"Bright neutral white light seen travelling several miles across Fresno 
until fading out. ((anonymous report))",36.7295295,-119.7088612,09/29/16,20:00
California,CA,.California,39167117,540,9/29/16 11:45,USA,Idyllwild,CA,Circle,"Black dot moving fast on a sunny day that disappeared behind clouds on 
9/29/16 at 11:45 am. Duration was 3-5 seconds.",33.7400209,-116.7189074,09/29/16,11:45
Florida,FL,.Florida,20613477,542,9/29/16 02:30,USA,Tampa,FL,Flash,"Was looking towards the Orion belt night sky and saw flashing lights . I 
thought no big deal an airplane but no the flashing light did",27.9518491,-82.4563971,09/29/16,02:30
California,CA,.California,39167117,552,9/28/16 21:02,USA,Delano,CA,Other,"The object was flying S to N in a linear direction. No beacon lights and it 
disappeared in the atmosphere. ((anonymous report))",35.7688425,-119.2470535,09/28/16,21:02
California,CA,.California,39167117,554,9/27/16 21:00,USA,Claremont,CA,Flash,"Bright light expanded and then contracted to a pinprick of light before 
disappearing",34.0966764,-117.7197784,09/27/16,21:00
California,CA,.California,39167117,555,9/27/16 21:00,USA,El Monte,CA,Circle,"Two glowing objects come out of the clouds in the night sky of El Monte, CA.",34.0751571,-118.0368489,09/27/16,21:00
California,CA,.California,39167117,559,9/27/16 13:10,USA,Monterey,CA,Disk,"While driving, I noticed a large disc shaped metallic object in the sky 
above Monterey Bay. The metal was shiny and reflective.",36.600256,-121.8946387,09/27/16,13:10
Florida,FL,.Florida,20613477,573,9/27/16 03:00,USA,Palm Beach Gardens,FL,Light,"I woke up to smoke a cigarette outside double tree hotel balcony that faces 
pga blvd when I saw a light flickering underneath a lamp po",26.84176195,-80.13530871,09/27/16,03:00
California,CA,.California,39167117,575,9/27/16 01:42,USA,Roseville,CA,Changing,"3-15 lights with iridescent (rainbow-colored) tails coiling and whipping 
from glowing center into 'symbol' like shapes.",38.72338,-121.1858782,09/27/16,01:42
Florida,FL,.Florida,20613477,577,9/26/16 00:00,USA,Palm Beach Garden,FL,Light,"I was stopped at a red light and noticed bright lights in the sky. I took 
more notice when the objects in sky began to multiply and glo",26.84176195,-80.13530871,09/26/16,00:00
Florida,FL,.Florida,20613477,583,9/26/16 23:59,USA,Orange Park,FL,Triangle,"11-12 orange colored triangular objects sighted for about 2 minutes around 
midnight in Orange Park, Fl. On Sept. 26, 2016",30.1660736,-81.7064839,09/26/16,23:59
California,CA,.California,39167117,584,9/26/16 19:35,USA,Goleta,CA,Other,Jet with landing lights traveling sideways. ((anonymous report)),34.4358295,-119.8276388,09/26/16,19:35
California,CA,.California,39167117,585,9/26/16 15:30,USA,Oakdale,CA,Other,Small slow moving object that glowed bright white,37.7665947,-120.8471544,09/26/16,15:30
California,CA,.California,39167117,586,9/26/16 12:30,USA,Antioch,CA,Teardrop,FLOATING WHITE OBJECTS ABOVE MT.DIABLO FOOTHILLS IN CA,38.0049214,-121.8057889,09/26/16,12:30
California,CA,.California,39167117,590,9/26/16 11:35,USA,Sacramento,CA,Oval,"Star-like object trailing plane, followed by silver-whitish gray pill object",38.5815719,-121.4943995,09/26/16,11:35
Florida,FL,.Florida,20613477,595,9/26/16 07:30,USA,Hollywood,FL,Circle,"Bright white circle, high speed travel and large rapid U-turns. ((anonymous 
report))",26.0112014,-80.14949,09/26/16,07:30
California,CA,.California,39167117,597,9/26/16 05:20,USA,Coachella,CA,Circle,"I was standing in a maintenance yard using nvg goggles looking up to the 
sky noticed 8 objects overhead. ((anonymous report))",33.6795519,-116.1763379,09/26/16,05:20
California,CA,.California,39167117,601,9/26/16 05:00,USA,Long Beach,CA,Light,"Impossably fast moving light following plane and evading persuit. 
((anonymous report))",33.78538945,-118.1580492,09/26/16,05:00
California,CA,.California,39167117,605,9/25/16 22:15,USA,San Jose,CA,Rectangle,"I was on my balcony around 22:15 this evening when looked up at the sky and 
saw this rectangular shaped object with bright red lights a",37.3361905,-121.8905832,09/25/16,22:15
California,CA,.California,39167117,607,9/25/16 21:30,USA,Sacramento,CA,Light,"I was sitting out side and looked to the west and saw a massive light in 
the sky it was red,blue and white it stayed in one place for 2",38.5815719,-121.4943995,09/25/16,21:30
California,CA,.California,39167117,609,9/25/16 19:47,USA,Roseville,CA,Formation,"It seemed to be at least 50 objects that were vertical and then the went 
horizontal with one object brighter than all the others.",38.72338,-121.1858782,09/25/16,19:47
California,CA,.California,39167117,611,9/25/16 19:45,USA,Rocklin,CA,Unknown,"Large formation of lights in the sky at night at a pretty high altitude 
without any noise.",38.7907339,-121.2357827,09/25/16,19:45
California,CA,.California,39167117,613,9/25/16 19:30,USA,Rocklin,CA,Unknown,"Strange lights formation in a streak in the sky above Rocklin Ca. To many 
to be drones.",38.7907339,-121.2357827,09/25/16,19:30
California,CA,.California,39167117,619,9/24/16 22:15,USA,Long Beach,CA,Formation,"Three very bright lights in triangle formation moving slowly across sky, 
slightly rotating in formation",33.78538945,-118.1580492,09/24/16,22:15
California,CA,.California,39167117,621,9/24/16 19:39,USA,Redding,CA,Rectangle,Box and kite like object in fixed position. ((anonymous report)),40.5863563,-122.3916753,09/24/16,19:39
California,CA,.California,39167117,623,9/24/16 19:30,USA,Oakland,CA,Triangle,Flashing lights in triangle form above I-80 in Oakland.,37.8044557,-122.2713562,09/24/16,19:30
California,CA,.California,39167117,624,9/24/16 08:00,USA,Fountain Valley,CA,Triangle,Two objects in the sky over the fountain valley high school.,33.7038145,-117.9627348,09/24/16,08:00
California,CA,.California,39167117,625,9/24/16 07:30,USA,Silverlake,CA,Cigar,"Hovering rod and 3 moving orbs over Silverlake, Los Angeles",35.388951,-119.0963359,09/24/16,07:30
California,CA,.California,39167117,627,9/24/16 03:13,USA,Downey,CA,Egg,"White egg shape object high speed at (jet speed or faster) high altitude 
with no sound or lights ((anonymous report))",33.937672,-118.1654425,09/24/16,03:13
Florida,FL,.Florida,20613477,628,9/24/16 01:00,USA,Melbourne Beach,FL,Other,"Early morning, bright red, morphing object hovers above the ocean, growing 
in strength and disappears",28.0683496,-80.5603302,09/24/16,01:00
Florida,FL,.Florida,20613477,629,9/23/16 22:00,USA,Sarasota,FL,Changing,"At first we saw a line of flashing lights in the sky, then they just 
started to move faster and changed into different shapes. It was h",27.3364347,-82.5306526,09/23/16,22:00
Florida,FL,.Florida,20613477,632,9/23/16 20:45,USA,Bradenton,FL,Triangle,"It was travailing due south at Aprox 2500 ft I was located 5 mi. in from 
the Gulf of Mexico and I was looking west.",27.4724175,-82.563375,09/23/16,20:45
California,CA,.California,39167117,633,9/22/16 22:00,USA,Santa Monica,CA,Formation,Multi-colored flying objects that were not noisy.,34.019657,-118.4875489,09/22/16,22:00
California,CA,.California,39167117,637,9/22/16 20:30,USA,Temecula,CA,Triangle,Triangle shaped UFO in the sky moving around! ((anonymous report)),33.4946353,-117.147366,09/22/16,20:30
California,CA,.California,39167117,641,9/21/16 05:16,USA,Newport Beach,CA,Fireball,"Three fireball objects seen by witnesses fading in and out of view over the 
ocean.",33.6170092,-117.92944,09/21/16,05:16
California,CA,.California,39167117,643,9/21/16 05:16,USA,Newport Beach,CA,Fireball,"Three fireball objects seen by witnesses fading in and out of view over the 
ocean. Location was off the coast from Newport Beach, CA.",33.6170092,-117.92944,09/21/16,05:16
California,CA,.California,39167117,649,9/20/16 21:00,USA,Claremont,CA,Unknown,"White, red, and emerald green blinking lights. A motor can be heard and it 
hovered for over 30 minutes then headed south, east towards",34.0966764,-117.7197784,09/20/16,21:00
Florida,FL,.Florida,20613477,650,9/20/16 18:00,USA,St. Augustine,FL,Chevron,Black Craft Followed by Two Jets,29.8946952,-81.3145394,09/20/16,18:00
Florida,FL,.Florida,20613477,656,9/20/16 05:15,USA,Bradenton,FL,Other,"One multicolored floating sparkplug gave birth to 6 soft white, un flapping 
birds in a half moon line sped across the early morning sky",27.4724175,-82.563375,09/20/16,05:15
